generation,best,average,best_value,average_value
481,5.11821,5.11074,5.11821,5.11074
482,5.11821,5.11633,5.11821,5.11633
483,5.11821,5.10183,5.11821,5.10183
484,5.11821,5.11499,5.11821,5.11499
485,5.11821,5.11745,5.11821,5.11745
486,5.11821,5.11745,5.11821,5.11745
487,5.11821,5.11763,5.11821,5.11763
488,5.11821,5.11792,5.11821,5.11792
489,5.11821,5.11792,5.11821,5.11792
490,5.11821,5.1172,5.11821,5.1172
491,5.11821,5.1172,5.11821,5.1172
492,5.11821,5.11521,5.11821,5.11521
493,5.11821,5.11789,5.11821,5.11789
494,5.11821,5.11796,5.11821,5.11796
495,5.11821,5.1181,5.11821,5.1181
496,5.11821,5.1181,5.11821,5.1181
497,5.11821,5.1181,5.11821,5.1181
498,5.11821,5.11796,5.11821,5.11796
499,5.11821,5.11796,5.11821,5.11796
500,5.11821,5.11792,5.11821,5.11792
501,5.11821,5.11806,5.11821,5.11806
502,5.11821,5.11806,5.11821,5.11806
503,5.11821,5.11817,5.11821,5.11817
504,5.11821,5.11803,5.11821,5.11803
505,5.11821,5.11817,5.11821,5.11817
506,5.11821,5.11817,5.11821,5.11817
507,5.11821,5.11821,5.11821,5.11821
508,5.11821,5.11821,5.11821,5.11821
509,5.11821,5.11806,5.11821,5.11806
510,5.11821,5.11806,5.11821,5.11806
511,5.11821,5.03349,5.11821,5.03349
512,5.11821,4.92245,5.11821,4.92245
513,5.11821,5.00723,5.11821,5.00723
514,5.11821,5.09097,5.11821,5.09097
515,5.11821,5.10413,5.11821,5.10413
516,5.11821,5.1036,5.11821,5.1036
517,5.11821,5.05709,5.11821,5.05709
518,5.11821,5.0543,5.11821,5.0543
519,5.11821,4.75665,5.11821,4.75665
520,5.11821,4.93713,5.11821,4.93713
521,5.11821,5.0848,5.11821,5.0848
522,5.11821,5.11697,5.11821,5.11697
523,5.11821,5.08365,5.11821,5.08365
524,5.11821,5.11697,5.11821,5.11697
525,5.11821,5.11817,5.11821,5.11817
526,5.11821,5.11821,5.11821,5.11821
527,5.11821,5.11821,5.11821,5.11821
528,5.11821,5.11792,5.11821,5.11792
529,5.11821,5.11821,5.11821,5.11821
530,5.11821,5.11821,5.11821,5.11821
531,5.11821,5.11821,5.11821,5.11821
532,5.11821,5.11821,5.11821,5.11821
533,5.11821,5.11821,5.11821,5.11821
534,5.11821,5.11821,5.11821,5.11821
535,5.11821,5.02805,5.11821,5.02805
536,5.11821,5.10951,5.11821,5.10951
537,5.11821,5.11509,5.11821,5.11509
538,5.11821,5.11567,5.11821,5.11567
539,5.11821,5.11581,5.11821,5.11581
540,5.11821,5.11701,5.11821,5.11701
