generation,best,average,best_value,average_value
531,5.73775,5.73775,5.73775,5.73775
532,5.73775,5.73775,5.73775,5.73775
533,5.73775,5.73775,5.73775,5.73775
534,5.73775,5.73775,5.73775,5.73775
535,5.73775,5.73775,5.73775,5.73775
536,5.73775,5.73775,5.73775,5.73775
537,5.73775,5.73775,5.73775,5.73775
538,5.73775,5.50068,5.73775,5.50068
539,5.73775,5.73774,5.73775,5.73774
540,5.73775,5.73774,5.73775,5.73774
541,5.73775,5.73773,5.73775,5.73773
542,5.73775,5.73773,5.73775,5.73773
543,5.73775,5.50108,5.73775,5.50108
544,5.73775,5.71921,5.73775,5.71921
545,5.73775,5.70988,5.73775,5.70988
546,5.73775,5.58523,5.73775,5.58523
547,5.73775,5.71455,5.73775,5.71455
548,5.73775,5.73307,5.73775,5.73307
549,5.73775,5.73764,5.73775,5.73764
550,5.73775,5.73773,5.73775,5.73773
551,5.73775,5.73774,5.73775,5.73774
552,5.73775,5.73775,5.73775,5.73775
553,5.73775,5.73774,5.73775,5.73774
554,5.73775,5.71923,5.73775,5.71923
555,5.73775,5.45359,5.73775,5.45359
556,5.73775,5.71923,5.73775,5.71923
557,5.73775,5.73774,5.73775,5.73774
558,5.73775,5.73775,5.73775,5.73775
559,5.73775,5.73775,5.73775,5.73775
560,5.73775,5.73775,5.73775,5.73775
561,5.73775,5.73775,5.73775,5.73775
562,5.73775,5.67307,5.73775,5.67307
563,5.73775,5.66377,5.73775,5.66377
564,5.73775,5.72845,5.73775,5.72845
565,5.73775,5.73308,5.73775,5.73308
566,5.73775,5.73775,5.73775,5.73775
567,5.73775,5.71914,5.73775,5.71914
568,5.73775,5.70055,5.73775,5.70055
569,5.73775,5.71923,5.73775,5.71923
570,5.73775,5.71907,5.73775,5.71907
571,5.73775,5.55101,5.73775,5.55101
572,5.73775,5.70042,5.73775,5.70042
573,5.73775,5.70045,5.73775,5.70045
574,5.73775,5.69944,5.73775,5.69944
575,5.73775,5.69944,5.73775,5.69944
576,5.73775,5.66633,5.73775,5.66633
577,5.73775,5.69944,5.73775,5.69944
578,5.73775,5.71793,5.73775,5.71793
579,5.73775,5.71787,5.73775,5.71787
580,5.73775,5.73638,5.73775,5.73638
581,5.73775,5.71752,5.73775,5.71752
582,5.73775,5.65289,5.73775,5.65289
583,5.73775,5.52128,5.73775,5.52128
584,5.73775,5.52896,5.73775,5.52896
585,5.73775,5.65716,5.73775,5.65716
586,5.73775,5.66298,5.73775,5.66298
587,5.73775,5.73411,5.73775,5.73411
588,5.73775,5.58562,5.73775,5.58562
589,5.73775,5.73533,5.73775,5.73533
590,5.73775,5.73669,5.73775,5.73669
591,5.73775,5.73669,5.73775,5.73669
592,5.73775,5.73704,5.73775,5.73704
593,5.73775,5.7374,5.73775,5.7374
594,5.73775,5.7373,5.73775,5.7373
595,5.73775,5.73694,5.73775,5.73694
596,5.73775,5.7373,5.73775,5.7373
597,5.73775,5.73748,5.73775,5.73748
598,5.73775,5.73762,5.73775,5.73762
599,5.73775,5.73762,5.73775,5.73762
600,5.73775,5.73772,5.73775,5.73772
601,5.73775,5.73775,5.73775,5.73775
602,5.73775,5.73775,5.73775,5.73775
603,5.73775,5.73775,5.73775,5.73775
604,5.73775,5.73775,5.73775,5.73775
605,5.73775,5.73775,5.73775,5.73775
606,5.73775,5.73772,5.73775,5.73772
607,5.73775,5.73775,5.73775,5.73775
608,5.73775,5.73775,5.73775,5.73775
609,5.73775,5.73775,5.73775,5.73775
610,5.73775,5.73775,5.73775,5.73775
611,5.73775,5.73775,5.73775,5.73775
612,5.73775,5.73775,5.73775,5.73775
613,5.73775,5.73775,5.73775,5.73775
614,5.73775,5.73775,5.73775,5.73775
615,5.73775,5.73775,5.73775,5.73775
616,5.73775,5.73775,5.73775,5.73775
617,5.73775,5.73775,5.73775,5.73775
618,5.73775,5.73775,5.73775,5.73775
619,5.73775,5.73775,5.73775,5.73775
620,5.73775,5.73741,5.73775,5.73741
621,5.73775,5.73772,5.73775,5.73772
622,5.73775,5.58855,5.73775,5.58855
623,5.73775,5.52387,5.73775,5.52387
624,5.73775,5.67266,5.73775,5.67266
625,5.73775,5.67266,5.73775,5.67266
626,5.73775,5.60836,5.73775,5.60836
627,5.73775,5.60836,5.73775,5.60836
628,5.73775,5.67142,5.73775,5.67142
629,5.73775,5.60632,5.73775,5.60632
630,5.73775,5.67142,5.73775,5.67142
631,5.73775,5.67144,5.73775,5.67144
632,5.73775,5.27975,5.73775,5.27975
