generation,best,average,best_value,average_value
4066,28,27.8,28,27.8
4067,28,27.6,28,27.6
4068,28,27.5333,28,27.5333
4069,28,27.7333,28,27.7333
4070,28,27.7333,28,27.7333
4071,28,27.7667,28,27.7667
4072,28,27.8333,28,27.8333
4073,28,27.7333,28,27.7333
4074,28,28,28,28
4075,28,27.9333,28,27.9333
4076,28,27.8333,28,27.8333
4077,28,28,28,28
4078,28,27.9,28,27.9
4079,28,28,28,28
4080,28,27.9667,28,27.9667
4081,28,27.8,28,27.8
4082,28,28,28,28
4083,28,27.6667,28,27.6667
4084,28,28,28,28
4085,28,27.8333,28,27.8333
4086,28,27.9,28,27.9
4087,28,27.6,28,27.6
4088,28,27.7667,28,27.7667
4089,28,28,28,28
4090,28,28,28,28
4091,28,27.7333,28,27.7333
4092,28,27.8333,28,27.8333
4093,28,27.8667,28,27.8667
4094,28,27.8333,28,27.8333
4095,28,27.8333,28,27.8333
4096,28,27.8333,28,27.8333
4097,28,27.9667,28,27.9667
4098,28,28,28,28
4099,28,27.9,28,27.9
4100,28,27.9,28,27.9
4101,28,27.7667,28,27.7667
4102,28,27.8333,28,27.8333
4103,28,27.7,28,27.7
4104,28,27.8333,28,27.8333
4105,28,27.9333,28,27.9333
4106,28,27.9333,28,27.9333
4107,28,27.9333,28,27.9333
4108,28,28,28,28
4109,28,28,28,28
4110,28,28,28,28
4111,28,27.8667,28,27.8667
4112,28,27.8333,28,27.8333
4113,28,27.9333,28,27.9333
4114,28,28,28,28
4115,28,27.8333,28,27.8333
4116,28,27.9333,28,27.9333
4117,28,27.8,28,27.8
4118,28,27.6667,28,27.6667
4119,28,27.8,28,27.8
4120,28,27.9333,28,27.9333
4121,28,28,28,28
4122,28,27.9333,28,27.9333
4123,28,28,28,28
4124,28,27.8333,28,27.8333
4125,28,28,28,28
4126,28,27.7667,28,27.7667
4127,28,28,28,28
4128,28,27.8667,28,27.8667
4129,28,27.6667,28,27.6667
4130,28,27.9333,28,27.9333
4131,28,27.7,28,27.7
4132,28,28,28,28
4133,28,27.9667,28,27.9667
4134,28,27.8667,28,27.8667
4135,28,27.9333,28,27.9333
4136,28,28,28,28
4137,28,27.6333,28,27.6333
4138,28,28,28,28
4139,28,28,28,28
4140,28,27.8333,28,27.8333
4141,28,27.9333,28,27.9333
4142,28,28,28,28
4143,28,28,28,28
4144,28,28,28,28
4145,28,28,28,28
4146,28,27.6333,28,27.6333
4147,28,28,28,28
4148,28,28,28,28
4149,28,28,28,28
4150,28,28,28,28
4151,28,28,28,28
4152,28,28,28,28
4153,28,27.9,28,27.9
